rcvr_id,txn_mth,mkt_place_attempt_y_n,browser_code,chkout_integrtn_type,mobile_os,mobile_devc_type,PRODUCT,rcvr_cntry_code,IB_XB_flag,Member_Guest,Web_Mobile,Product_Exp,prod_exp_wps,Fallout_rsn_desc,Fallout_Desc,Review_Desc,last_lndg_pg_dervd_flow_type,STARTS,DONES
1433444361679830966 ,2014/07,N,623,#,#,#,Email Payments,US ,XB,Member,Email Payments,Internal,Send Money,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1389075083396876867 ,2014/11,Y,657,M,#,#,Express Checkout,GB ,IB,Guest,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
2002317067421043594 ,2015/04,N,633,#,iOS,SmartPhone,Website Payment Standard,AU ,IB,Member,Mobile Checkout,mWPS,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1254981845348862233 ,2014/07,N,627,#,#,#,Website Payment Standard,GB ,IB,Member,Web Checkout,Unified Experience,3rdparty,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2294400713222827310 ,2014/10,Y,-99,M,iOS,SmartPhone,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1289754782333121378 ,2014/11,N,629,#,Android,#,Website Payment Standard,US ,XB,Guest,Mobile Checkout,mWPS,Button,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,1,0
2159667332672783330 ,2015/04,Y,624,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2163399321500327234 ,2014/09,Y,594,M,#,#,Express Checkout,DE ,XB,Guest,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
2104817733003376081 ,2015/01,N,287,S,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1895435083381968208 ,2014/08,Y,-99,#,#,#,Express Checkout,US ,IB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,3,3
1498883637858725636 ,2014/08,N,274,#,#,#,Email Payments,US ,XB,Member,Email Payments,Internal,Send Money,2.7.1.Flow Deviation,2.7.Flow Deviation,After Review,Member-Login,1,0
1275002179542669094 ,2015/02,Y,640,M,Android,#,Express Checkout,C2 ,XB,Member,Mobile Checkout,MEC2,Transaction,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,1,0
2095923969879637504 ,2015/04,Y,-99,M,Android,#,Express Checkout,C2 ,XB,Guest,Mobile Checkout,MobileEC,Transaction,1.8.1.Unknown,1.8.Drop Off,Before Review,Guest-Billing,2,0
1577486883413099879 ,2014/07,N,637,#,#,#,Email Payments,C2 ,XB,Member,Email Payments,Internal,Send Money,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2044085919713030019 ,2014/10,Y,623,M,iOS,SmartPhone,Express Checkout,GB ,IB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1159276618314638677 ,2015/04,N,622,#,Android,#,Website Payment Standard,TR ,XB,Guest,Mobile Checkout,mWPS,Donation,1.8.1.Unknown,1.8.Drop Off,Before Review,Guest-Signup,2,0
1170938863895159083 ,2014/08,N,637,#,#,#,Email Payments,GT ,XB,Member,Email Payments,Internal,Send Money,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2143246609975654068 ,2014/12,N,274,#,#,#,Website Payment Standard,FR ,IB,Member,Web Checkout,Unified Experience,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1725238993650449291 ,2014/11,N,-99,S,#,#,Express Checkout,CA ,IB,Guest,Web Checkout,Full Page,Pure Aries,0.0.0.Success,0.0.Success,After Review,Guest-Billing,5,5
1525660853005327761 ,2014/11,Y,625,M,iOS,SmartPhone,Express Checkout,IT ,XB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2069587532379959913 ,2015/04,Y,-99,M,Android,#,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,3,3
1355668063543635956 ,2014/10,N,594,#,#,#,Email Payments,NL ,IB,Unknown/Other,Email Payments,Unified Experience,UOMe,0.0.0.Success,0.0.Success,After Review,Invoice Landing,1,1
1380315473936585979 ,2015/04,Y,497,M,#,#,Express Checkout,DE ,IB,Guest,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
1325358676358138574 ,2014/10,Y,-99,M,#,#,Express Checkout,GB ,IB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1556747358105742544 ,2014/12,N,-99,M,#,#,Express Checkout,GB ,IB,Unknown/Other,Web Checkout,Full Page,Pure Aries,0.0.0.Success,0.0.Success,After Review,Unknown,7,7
2061138660458990857 ,2015/02,Y,627,M,iOS,SmartPhone,Express Checkout,IT ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1896920752303580671 ,2014/12,Y,632,M,WinPhone,#,Express Checkout,C2 ,XB,Member,Mobile Checkout,MEC2,Transaction,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,1,0
1593522140607924627 ,2014/09,N,655,#,#,#,Email Payments,US ,IB,Unknown/Other,Email Payments,Unified Experience,UOMe,0.0.0.Success,0.0.Success,After Review,Invoice Landing,10,10
1891884289557682904 ,2014/07,N,274,#,#,#,Website Payment Standard,US ,XB,Guest,Web Checkout,Unified Experience,Button,1.3.1.Guest|Form Error,1.3.Guest|Form Error,Before Review,Guest-FGA,1,0
1457674922683914115 ,2014/09,Y,623,M,iOS,Tablet,Express Checkout,DE ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1197540604217349509 ,2014/07,Y,654,M,#,#,Express Checkout,C2 ,XB,Member,Web Checkout,Unified Experience,Transaction,1.2.1.Login Issues,1.2.Login Issues,Before Review,Member-Login,2,0
2114145773152271498 ,2015/05,Y,641,M,iOS,SmartPhone,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,3,3
1646622308872532859 ,2014/10,N,627,#,#,#,Website Payment Standard,GB ,IB,Member,Web Checkout,Unified Experience,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1290388824867472687 ,2015/06,N,594,S,#,#,Express Checkout,PL ,XB,Member,Web Checkout,Unified Experience,Transaction,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,1,0
1642506900159878865 ,2015/04,Y,635,M,#,#,Express Checkout,C2 ,XB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1792214048541051043 ,2015/03,N,638,#,#,#,Website Payment Standard,GB ,XB,Guest,Web Checkout,Unified Experience,Button,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,1,0
2077599088987908613 ,2014/07,Y,640,M,#,#,Express Checkout,DE ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,4,4
2272368444601522043 ,2014/10,N,-99,S,#,#,Express Checkout,GB ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2109888495993165986 ,2015/01,N,640,#,iOS,SmartPhone,Website Payment Standard,BE ,IB,Member,Mobile Checkout,mWPS,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1967942690501039725 ,2015/06,Y,-99,M,iOS,Tablet,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,1.6.2.Processor,1.6.Auth Decline,Before Review,Member-Login,1,0
1329691710370716907 ,2015/01,Y,657,M,#,#,Express Checkout,GB ,XB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2275009628328163711 ,2014/09,N,624,M,#,#,Express Checkout,ES ,XB,Member,Web Checkout,Full Page,Pure Aries,2.8.5.PageType=Login:PageSpeed=NotSlow,2.8.Drop Off,After Review,Member-Login,1,0
1248898725877921523 ,2015/03,N,629,#,#,#,Website Payment Standard,NL ,IB,Member,Web Checkout,Unified Experience,3rdparty,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1191408291736154650 ,2015/04,N,626,#,#,#,Website Payment Standard,GB ,IB,Guest,Web Checkout,Unified Experience,Button,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
2128723234607448940 ,2014/12,Y,299,M,#,#,Express Checkout,GB ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,4,4
1832955190803427680 ,2015/06,Y,622,M,iOS,Tablet,Express Checkout,IT ,IB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1408284984417581733 ,2014/09,Y,628,M,iOS,SmartPhone,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1233239623341810577 ,2014/11,N,635,#,Android,#,Website Payment Standard,US ,XB,Guest,Mobile Checkout,mWPS,3rdparty,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,2,0
1190962533033369371 ,2014/12,N,500,S,#,#,Express Checkout,US ,IB,Member,Web Checkout,Full Page,Pure Aries,0.0.0.Success,0.0.Success,After Review,Member-Login,3,3
1788333355992558716 ,2015/05,N,622,#,Android,#,Website Payment Standard,GB ,IB,Member,Mobile Checkout,mWPS,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2284316316795633922 ,2014/07,N,594,S,#,#,Express Checkout,US ,IB,Member,Web Checkout,Full Page,Pure Aries,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1272084301761009769 ,2014/10,Y,626,M,#,#,Express Checkout,DE ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1979256895505448955 ,2014/07,Y,638,M,#,#,Express Checkout,DE ,XB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1804591577144111045 ,2015/03,Y,623,M,iOS,SmartPhone,Express Checkout,GB ,IB,Guest,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,9,9
1977692306299762240 ,2014/12,Y,640,M,Other,#,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1868510956182219919 ,2014/12,Y,-99,M,#,#,Express Checkout,ES ,IB,Guest,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
1798572237369602097 ,2015/03,Y,-99,M,Android,#,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2089939639513505957 ,2014/08,N,655,#,#,#,Website Payment Standard,US ,XB,Member,Web Checkout,Unified Experience,Button,1.7.1.Flow Deviation,1.7.Flow Deviation,Before Review,Member-Login,1,0
2022577402788646598 ,2015/03,N,622,#,#,#,Hosted Sole Solution,GB ,IB,Member,Web Checkout,Unified Experience,Compact - Button,0.0.0.Success,0.0.Success,After Review,Member-Login,3,3
1523394052009598328 ,2014/07,N,654,#,#,#,Email Payments,CA ,IB,Member,Email Payments,Internal,Send Money,1.4.13.Accout Takeover,1.4.Policy Decline,Before Review,Member-Login,1,0
2185343946048820547 ,2015/04,N,624,#,#,#,Website Payment Standard,GB ,IB,Member,Web Checkout,Unified Experience,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2063299745363730093 ,2014/12,Y,626,M,iOS,Tablet,Express Checkout,US ,IB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2302678579461543196 ,2015/06,N,635,#,#,#,Website Payment Standard,GB ,IB,Member,Web Checkout,Unified Experience,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1186644650019964116 ,2014/07,Y,-99,M,#,#,Express Checkout,US ,XB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1869184770494249389 ,2014/12,Y,-99,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2171813522890013023 ,2015/06,N,627,S,#,#,Express Checkout,US ,XB,Member,Web Checkout,Unified Experience,Transaction,2.7.1.Flow Deviation,2.7.Flow Deviation,After Review,Member-Login,1,0
2064611739626031280 ,2015/02,N,631,#,#,#,Email Payments,IN ,XB,Unknown/Other,Email Payments,Unified Experience,Invoices,0.0.0.Success,0.0.Success,After Review,Invoice Landing,3,3
1863240803760952392 ,2014/07,N,639,#,iOS,Tablet,Email Payments,US ,IB,Member,Email Payments,mRM,Mobile Request Money,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,1,0
2069328604083181450 ,2014/10,N,625,#,#,#,Email Payments,US ,XB,Member,Email Payments,Internal,Send Money,1.4.13.Accout Takeover,1.4.Policy Decline,Before Review,Member-Login,1,0
2250484802885964576 ,2014/07,Y,274,M,Android,#,Express Checkout,US ,XB,Guest,Mobile Checkout,MEC2,Transaction,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,1,0
1615054175866969667 ,2015/03,Y,-99,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,13,13
1391083928256399131 ,2015/03,N,594,#,#,#,Website Payment Standard,US ,IB,Member,Web Checkout,Unified Experience,3rdparty,0.0.0.Success,0.0.Success,After Review,Member-Login,5,5
1495382509575293704 ,2015/03,N,624,#,#,#,Website Payment Standard,US ,XB,Member,Web Checkout,Unified Experience,Button,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,1,0
1602924964570878777 ,2014/08,Y,274,M,Android,#,Express Checkout,HK ,XB,Guest,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
1712865096112755715 ,2015/03,N,594,S,#,#,Express Checkout,US ,IB,Member,Web Checkout,Full Page,Pure Aries,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1896894396772417751 ,2014/07,N,641,#,#,#,Website Payment Standard,FI ,IB,Member,Web Checkout,Unified Experience,3rdparty,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2107729523531361362 ,2014/12,N,299,#,#,#,Website Payment Standard,DE ,IB,Member,Web Checkout,Unified Experience,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,15,15
1416085491894228218 ,2015/04,Y,497,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1695005658813206804 ,2014/07,N,651,#,#,#,Website Payment Standard,JO ,XB,Member,Web Checkout,Unified Experience,Button,1.7.1.Flow Deviation,1.7.Flow Deviation,Before Review,Member-Login,1,0
1735728251631162192 ,2014/08,N,537,#,#,#,Website Payment Standard,GB ,IB,Member,Web Checkout,Unified Experience,3rdparty,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1527055345967914096 ,2015/02,N,635,#,#,#,Website Payment Standard,US ,XB,Member,Web Checkout,Unified Experience,Button,1.8.5.PageType=Login:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Member-Login,1,0
1838317036732454577 ,2014/08,N,637,S,iOS,SmartPhone,Express Checkout,US ,IB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2078936705988287465 ,2014/11,Y,537,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2209421232961372932 ,2015/05,N,625,#,#,#,Email Payments,US ,IB,Guest,Email Payments,Unified Experience,UOMe,0.0.0.Success,0.0.Success,After Review,Guest-FGA,1,1
1428831025622461618 ,2015/03,Y,634,M,#,#,Express Checkout,HK ,XB,Member,Web Checkout,Unified Experience,Transaction,2.8.5.PageType=Login:PageSpeed=NotSlow,2.8.Drop Off,After Review,Member-Login,1,0
1842606556466611422 ,2015/05,Y,594,M,#,#,Express Checkout,US ,IB,Guest,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
1802806736972747033 ,2015/04,N,626,#,Android,#,Website Payment Standard,DE ,XB,Member,Mobile Checkout,mWPS,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1190181448478309227 ,2015/05,N,640,S,iOS,SmartPhone,Express Checkout,US ,IB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1708267245769186949 ,2014/10,Y,622,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,3,3
1658703731238213964 ,2014/09,N,594,#,#,#,Email Payments,PL ,XB,Member,Email Payments,Internal,Send Money,1.4.13.Accout Takeover,1.4.Policy Decline,Before Review,Member-Login,1,0
1321607070651110108 ,2014/10,N,274,#,#,#,Website Payment Standard,US ,XB,Member,Web Checkout,Unified Experience,3rdparty,1.7.1.Flow Deviation,1.7.Flow Deviation,Before Review,Member-Login,1,0
1419205394713295241 ,2015/01,N,631,#,#,#,Email Payments,PT ,XB,Member,Email Payments,Internal,Send Money,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2043961075156568265 ,2014/09,Y,632,#,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1405624345118304661 ,2014/10,N,638,#,#,#,Website Payment Standard,US ,IB,Member,Web Checkout,DPS,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,3,3
1830264092073877656 ,2015/01,N,497,#,#,#,Website Payment Standard,GB ,XB,Member,Web Checkout,Unified Experience,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1946006392757239132 ,2015/04,Y,274,M,Android,#,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,10,10
1414842528676636523 ,2015/02,Y,-99,M,#,#,Express Checkout,US ,IB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1988943752884637839 ,2014/07,Y,634,M,#,#,Express Checkout,AT ,XB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1722859840514473650 ,2015/02,Y,594,M,#,#,Express Checkout,IN ,XB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
2223445721674237920 ,2014/08,N,639,#,#,#,Website Payment Standard,GB ,XB,Member,Web Checkout,Unified Experience,3rdparty,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1229935305619971081 ,2015/06,N,-99,S,Android,#,Express Checkout,DE ,IB,Unknown/Other,Web Checkout,Full Page,Pure Hermes,0.0.0.Success,0.0.Success,After Review,Unknown,1,1
1475967184402597081 ,2015/06,Y,635,M,iOS,SmartPhone,Express Checkout,US ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
1852734407695153115 ,2015/01,N,629,#,#,#,Website Payment Standard,ES ,XB,Guest,Web Checkout,Unified Experience,Button,1.8.4.PageType=Billing:PageSpeed=NotSlow,1.8.Drop Off,Before Review,Guest-Billing,1,0
2154733709318278340 ,2014/10,N,656,S,#,#,Express Checkout,RU ,IB,Member,Web Checkout,Unified Experience,Transaction,2.7.1.Flow Deviation,2.7.Flow Deviation,After Review,Member-Login,1,0
1846863177170454830 ,2015/06,N,626,#,iOS,Tablet,Website Payment Standard,GB ,IB,Member,Mobile Checkout,mWPS,Button,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1478199173621673082 ,2014/07,N,537,#,#,#,Website Payment Standard,GB ,XB,Guest,Web Checkout,Unified Experience,Button,2.8.4.PageType=Billing:PageSpeed=NotSlow,2.8.Drop Off,After Review,Guest-Billing,1,0
1827224491205493283 ,2015/03,Y,629,M,#,#,Express Checkout,AU ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1833977031349704730 ,2015/05,N,630,S,Android,#,Express Checkout,GB ,XB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,7,7
2097933809600820990 ,2015/04,N,623,#,iOS,SmartPhone,Website Payment Standard,C2 ,XB,Guest,Mobile Checkout,mWPS,Button,1.7.1.Flow Deviation,1.7.Flow Deviation,Before Review,Guest-Billing,1,0
1408196599052218760 ,2014/09,Y,634,M,WinPhone,#,Express Checkout,GB ,IB,Member,Mobile Checkout,MobileEC,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1723284066428153450 ,2014/10,Y,-99,M,#,#,Express Checkout,US ,XB,Member,Web Checkout,IXO Flow,IXO,0.0.0.Success,0.0.Success,After Review,Member-Login,2,2
2088858663911961596 ,2015/04,N,624,#,Android,#,Website Payment Standard,FR ,XB,Guest,Mobile Checkout,mWPS,Donation,1.8.1.Unknown,1.8.Drop Off,Before Review,Guest-Signup,1,0
1456170557352703881 ,2014/10,Y,622,M,#,#,Express Checkout,FR ,IB,Member,Web Checkout,Unified Experience,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,1,1
1480112131116922821 ,2015/03,Y,655,M,#,#,Express Checkout,HK ,XB,Member,Web Checkout,Unified Experience,Transaction,2.6.2.Processor,2.6.Auth Decline,After Review,Member-Login,1,0
1848981910275886168 ,2015/02,N,628,S,iOS,SmartPhone,Express Checkout,AU ,IB,Guest,Mobile Checkout,MobileEC,Transaction,2.8.4.PageType=Billing:PageSpeed=NotSlow,2.8.Drop Off,After Review,Guest-Billing,1,0
1328373243023554421 ,2014/08,N,642,S,iOS,Tablet,Express Checkout,GB ,XB,Member,Mobile Checkout,MobileEC,Transaction,2.8.5.PageType=Login:PageSpeed=NotSlow,2.8.Drop Off,After Review,Member-Login,1,0
2228734569174259650 ,2015/03,Y,631,M,iOS,SmartPhone,Express Checkout,GB ,IB,Guest,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Guest-Billing,1,1
1513847904324160824 ,2014/12,Y,-99,M,iOS,SmartPhone,Express Checkout,GB ,IB,Member,Mobile Checkout,MEC2,Transaction,0.0.0.Success,0.0.Success,After Review,Member-Login,4,4
