rcvr_id,rcvr_cntry_code,starts,dones,rcvr_acct_type,rcvr_acct_cre_dt,is_large_enterprise_y_n,large_merch_y_n,rcvr_tof,busn_name,rcvr_segment,rcvr_industry,rcvr_region,cust_acq_chnl_desc,num_txns,tpv,merch_tpv_tier,coverage,conversion
1290815222844073621 ,US ,32,24,Consumer,2/15/2013,N,N,1Y-3Y,#,03 CS,sports-equip,NA    ,Organic,28,"2,313.79",<10K,0.86,0.75
1891234907760666599 ,DE ,4,4,Consumer,10/20/2006,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,12,461.66,<10K,0.33,1
1648605933061005169 ,CA ,1,1,Business,6/10/2013,N,N,1Y-3Y,3509702 Canada Inc.,05 P2P receiver,?,NA    ,Paid IM,5,484.64,<10K,0.2,1
1321771074948620745 ,US ,4,4,Consumer,5/3/2012,N,N,3Y+,#,03 CS,sports-equip,NA    ,Organic,6,"4,529.36",<10K,0.67,1
1935045097871628120 ,GB ,1,1,Consumer,1/22/2006,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,1,13.01,<10K,1,1
1505305550947257807 ,US ,11,3,Consumer,3/3/2009,N,N,3Y+,#,03 CS,?,NA    ,Organic,3,291.47,<10K,1,0.27
1869205034277613769 ,CA ,15,13,Business,5/23/2005,N,N,3Y+,A.J.Tyrrell,03 CS,?,NA    ,Organic,13,324.82,<10K,1,0.87
1503613941698918621 ,US ,206,192,Business,1/9/2009,N,N,3Y+,SUM A DIS SUM A DAT,03 CS,memorabilia,NA    ,Organic,227,"7,169.12",<10K,0.85,0.93
1523719318756162889 ,US ,12,11,Consumer,1/7/2004,N,N,3Y+,#,03 CS,health,NA    ,Organic,12,621.68,<10K,0.92,0.92
2015985725150740924 ,US ,1,1,Consumer,10/27/2009,N,N,3Y+,#,05 P2P receiver,?,NA    ,Organic,1,25,<10K,1,1
1610748446843823054 ,US ,1,1,Consumer,8/11/2014,N,N,1Y-3Y,#,03 CS,?,NA    ,Natural Search,1,26.15,<10K,1,1
1260177983876279370 ,US ,2,1,Business,8/19/2003,N,N,3Y+,Find My Photograph,03 CS,?,NA    ,Organic,1,45,<10K,1,0.5
2211395124742801993 ,GB ,15,10,Consumer,8/12/2013,N,N,1Y-3Y,#,03 CS,?,EMEA  ,Organic,10,290.42,<10K,1,0.67
1628365574956468637 ,US ,46,44,Business,7/18/2004,N,N,3Y+,Evron Inc. DBA ProAVSupply,03 CS,electronics,NA    ,Organic,51,"9,276.42",<10K,0.86,0.96
2113147270439263534 ,US ,8,6,Consumer,1/28/2003,N,N,3Y+,#,03 CS,auto-parts,NA    ,Organic,7,"1,691.00",<10K,0.86,0.75
1318639396754088034 ,US ,80,71,Business,7/26/2009,N,N,3Y+,GTC Automotive Services,03 CS,auto-parts,NA    ,Organic,85,"7,146.72",<10K,0.84,0.89
2222615682237101249 ,GB ,10,6,Consumer,12/2/2005,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,6,665.69,<10K,1,0.6
1180361908046625694 ,US ,32,16,Business,4/10/2001,N,N,3Y+,Solo Web Solutions,03 CS,music-videos,NA    ,Organic,26,"3,014.64",<10K,0.62,0.5
1331596570165492592 ,US ,1,1,Consumer,8/24/2013,N,N,1Y-3Y,#,04 YS,?,NA    ,Organic,1,382,<10K,1,1
1971884957152764317 ,US ,2,1,Consumer,8/24/2010,N,N,3Y+,#,03 CS,?,NA    ,Organic,2,40.81,<10K,0.5,0.5
1783481140245144079 ,US ,1,0,Consumer,8/12/2013,N,N,1Y-3Y,#,?,?,NA    ,Organic,?,?,Unknown,?,0
2219432734378977605 ,RU ,1,0,Consumer,12/19/2013,N,N,1Y-3Y,#,?,?,CEMEA ,Organic,?,?,Unknown,?,0
1962459599249575556 ,IT ,1,1,Consumer,9/26/2014,N,N,3-12M,#,03 CS,?,CEMEA ,Natural Search,1,45.88,<10K,1,1
1942502141346861880 ,CA ,1,1,Business,2/6/2015,N,N,3-12M,Saskatchewan Rugby Union,04 YS,?,NA    ,Organic,2,366.83,<10K,0.5,1
2237269640309667761 ,GB ,15,13,Business,8/12/2005,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,17,403.79,<10K,0.76,0.87
1967906070000091219 ,VN ,3,1,Consumer,11/1/2014,N,N,3-12M,#,03 CS,?,APAC  ,Paid IM,1,1,<10K,1,0.33
1267377990116921965 ,GB ,53,19,Business,2/12/2012,N,N,3Y+,computer repair service,03 CS,computer-hardware,EMEA  ,Paid IM,20,"3,051.28",<10K,0.95,0.36
1761348148700287412 ,US ,1,1,Consumer,7/17/2014,N,N,1Y-3Y,#,05 P2P receiver,?,NA    ,Organic,2,180,<10K,0.5,1
1160871516723765994 ,US ,1,1,Consumer,3/28/2007,N,N,3Y+,#,03 CS,?,NA    ,Organic,1,65.01,<10K,1,1
2058055940154520905 ,US ,2,2,Consumer,12/13/2007,N,N,3Y+,#,03 CS,?,NA    ,Organic,4,73,<10K,0.5,1
1706366020258469771 ,DE ,7,6,Consumer,3/22/2014,N,N,1Y-3Y,#,03 CS,fashion,EMEA  ,Organic,46,565.9,<10K,0.13,0.86
1499272491655586824 ,US ,38,31,Consumer,4/11/2003,N,N,3Y+,#,03 CS,books,NA    ,Organic,32,"6,852.00",<10K,0.97,0.82
1930575990426359262 ,US ,1,1,Consumer,6/24/2001,N,N,3Y+,#,03 CS,fashion,NA    ,Organic,1,12.82,<10K,1,1
1830545215592141719 ,GB ,25,6,Business,11/20/2014,N,N,3-12M,The Mighty Boost,03 CS,?,EMEA  ,Partner and Search,8,137.57,<10K,0.75,0.24
1160737610458161603 ,US ,2,2,Consumer,6/9/2011,N,N,3Y+,#,05 P2P receiver,?,NA    ,Organic,4,70,<10K,0.5,1
1338391044704932683 ,US ,34,22,Consumer,8/21/2003,N,N,3Y+,#,03 CS,non-profit,NA    ,Organic,23,"1,194.50",<10K,0.96,0.65
1185156385051587821 ,GB ,2,2,Consumer,5/27/2012,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,2,99.29,<10K,1,1
1985928111648239967 ,US ,2,1,Consumer,9/1/2006,N,N,3Y+,#,03 CS,computer-hardware,NA    ,Organic,1,48.5,<10K,1,0.5
1450180323171566224 ,BE ,23,6,Business,8/29/2013,N,N,1Y-3Y,www.compu-sat.be,03 CS,?,CEMEA ,Organic,6,858.68,<10K,1,0.26
2079218200421410162 ,GB ,7,5,Business,11/6/2011,N,N,3Y+,phoenix forge,03 CS,auto-parts,EMEA  ,Organic,5,"3,715.08",<10K,1,0.71
1942657379509494209 ,DE ,1,1,Consumer,11/16/2004,N,N,3Y+,#,03 CS,cameras,EMEA  ,Organic,2,647.39,<10K,0.5,1
1779643716288715280 ,US ,7,5,Consumer,6/9/2014,N,N,1Y-3Y,#,03 CS,?,NA    ,Organic,7,389.35,<10K,0.71,0.71
1959226025391913410 ,GB ,11,11,Consumer,6/24/2010,N,N,3Y+,#,03 CS,fashion,EMEA  ,Paid IM,12,127.43,<10K,0.92,1
2204032935330016838 ,US ,8,8,Business,12/14/2007,N,N,3Y+,LT's Pen,03 CS,books,NA    ,Organic,19,"2,024.86",<10K,0.42,1
2297732061798028041 ,DE ,1,1,Consumer,6/9/2008,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,4,207.93,<10K,0.25,1
2042922756049458621 ,GB ,5,4,Consumer,11/14/2005,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,4,207.57,<10K,1,0.8
1843731064283069158 ,BR ,1,1,Consumer,4/10/2015,N,N,3-12M,#,04 YS,?,LATAM ,Organic,1,1.4,<10K,1,1
1701009128770386502 ,US ,24,15,Consumer,9/11/2014,N,N,3-12M,#,03 CS,auto-parts,NA    ,Natural Search,16,"1,081.67",<10K,0.94,0.62
1900513320194662355 ,US ,4,3,Consumer,11/4/2011,N,N,3Y+,#,03 CS,?,NA    ,Paid IM,29,"2,126.43",<10K,0.1,0.75
1792905073675718622 ,DE ,1,1,Business,3/31/2013,N,N,1Y-3Y,Niels Gründel,03 CS,?,EMEA  ,Paid IM,1,49.06,<10K,1,1
1717362346164298881 ,US ,3,1,Business,11/3/2012,N,N,1Y-3Y,#,03 CS,fashion,NA    ,Organic,1,75.6,<10K,1,0.33
1992392026824017624 ,GB ,5,4,Consumer,1/15/2004,N,N,3Y+,#,02 SME,?,EMEA  ,Organic,4,168.43,<10K,1,0.8
1511473176432347667 ,US ,1,1,Consumer,8/21/2012,N,N,1Y-3Y,#,03 CS,?,NA    ,Organic,1,300,<10K,1,1
2289903945048688158 ,GB ,14,14,Consumer,3/2/2012,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,15,209.14,<10K,0.93,1
2013945849856047325 ,DE ,3,1,Consumer,7/30/2006,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,2,96.12,<10K,0.5,0.33
1279110249927442147 ,DE ,5,0,Consumer,9/24/2014,N,N,3-12M,#,03 CS,cameras,EMEA  ,Organic,3,"1,073.90",<10K,0,0
1817492802812379134 ,DE ,4,4,Consumer,10/27/2009,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,5,508.73,<10K,0.8,1
1678841660277711779 ,US ,26,8,Business,10/31/2014,N,N,3-12M,www.TheBedroomStore.com,02 SME,?,NA    ,Telesales,8,"2,225.90",<10K,1,0.31
2025517263004966025 ,US ,1,0,Consumer,7/16/2014,N,N,1Y-3Y,#,?,?,NA    ,Natural Search,?,?,Unknown,?,0
1994092316757488984 ,US ,11,11,Consumer,10/7/2014,N,N,3-12M,#,03 CS,?,NA    ,Natural Search,13,376.46,<10K,0.85,1
1989763501877697937 ,DE ,3,2,Consumer,10/30/2008,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,3,387.18,<10K,0.67,0.67
1830477854815433058 ,ES ,1,0,Consumer,10/15/2012,N,N,1Y-3Y,#,05 P2P receiver,?,CEMEA ,Paid IM,?,?,Unknown,?,0
2209224951989271212 ,LT ,6,6,Consumer,6/9/2010,N,N,3Y+,#,03 CS,?,CEMEA ,Organic,9,420.26,<10K,0.67,1
1364599421817296228 ,US ,76,49,Consumer,7/14/2011,N,N,3Y+,#,03 CS,cellphones,NA    ,Organic,58,"5,729.59",<10K,0.84,0.64
1249918173019158406 ,US ,3,2,Business,12/13/2002,N,N,3Y+,The Big Fun Show!,03 CS,?,NA    ,Organic,19,"2,335.00",<10K,0.11,0.67
2257859200794156545 ,AT ,1,1,Consumer,12/11/2004,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,1,533.58,<10K,1,1
2060178527393863676 ,GB ,2,2,Consumer,7/6/2010,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,3,13.57,<10K,0.67,1
1806634527608847326 ,AU ,1,1,Consumer,8/8/2011,N,N,3Y+,#,03 CS,baby-products,APAC  ,Organic,1,15.65,<10K,1,1
1330793174289782215 ,FR ,1,1,Consumer,12/16/2014,N,N,3-12M,#,03 CS,?,CEMEA ,Organic,1,160.76,<10K,1,1
1415038105414430660 ,HK ,89,72,Consumer,7/27/2012,N,N,3Y+,#,03 CS,cameras,APAC  ,Organic,102,"3,198.44",<10K,0.71,0.81
2189492659861989615 ,US ,1,1,Consumer,12/6/2006,N,N,3Y+,#,03 CS,?,NA    ,Organic,1,400,<10K,1,1
1687033904320544077 ,US ,"2,533","1,467",Business,1/2/2011,N,N,3Y+,Pure Fix Cycles,02 SME,sports-equip,NA    ,Partner,"1,514","278,130.28",200K-500K,0.97,0.58
1890692082378494843 ,CH ,1,1,Consumer,6/15/2011,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,1,84.12,<10K,1,1
1763294466650844272 ,GB ,7,5,Consumer,3/22/2012,N,N,3Y+,#,03 CS,auto-parts,EMEA  ,Paid IM and Natural Search,6,286.66,<10K,0.83,0.71
1286786615837892733 ,DE ,3,3,Consumer,1/30/2007,N,N,3Y+,#,03 CS,toys,EMEA  ,Organic,11,357.55,<10K,0.27,1
2100972159221810885 ,FR ,2,2,Consumer,2/14/2006,N,N,3Y+,#,05 P2P receiver,?,CEMEA ,Organic,2,41.64,<10K,1,1
2160898502281749147 ,US ,5,4,Consumer,11/10/2014,N,N,3-12M,#,?,?,NA    ,Natural Search,?,?,Unknown,?,0.8
1445831117483076324 ,US ,2,2,Consumer,7/23/2009,N,N,3Y+,#,02 SME,jewelry,NA    ,Organic,6,332,<10K,0.33,1
1232977342309712743 ,US ,1,1,Consumer,8/22/2014,N,N,3-12M,#,05 P2P receiver,?,NA    ,Organic,1,9,<10K,1,1
1811709880157634849 ,US ,3,2,Consumer,1/17/2007,N,N,3Y+,#,03 CS,jewelry,NA    ,Organic,3,268.74,<10K,0.67,0.67
1542616496085701529 ,IL ,1,0,Consumer,10/13/2011,N,N,3Y+,#,03 CS,?,CEMEA ,Natural Search,?,?,Unknown,?,0
1243028580231575188 ,US ,2,0,Business,3/13/2013,N,N,1Y-3Y,ShootSmart Targets LLC,03 CS,sports-equip,NA    ,Organic,1,30.99,<10K,0,0
1509756975144642001 ,GB ,1,1,Consumer,8/24/2011,N,N,3Y+,#,04 YS,?,EMEA  ,Organic,1,38.82,<10K,1,1
1672218774652843732 ,US ,3,2,Consumer,5/14/2002,N,N,3Y+,#,03 CS,?,NA    ,Organic,2,204.75,<10K,1,0.67
1339753186671863823 ,AU ,17,14,Consumer,8/15/2013,N,N,1Y-3Y,#,03 CS,fashion,APAC  ,Natural Search,16,"1,192.15",<10K,0.88,0.82
1344494014844705775 ,US ,1,1,Consumer,2/23/2003,N,N,3Y+,#,03 CS,?,NA    ,Organic,1,47.8,<10K,1,1
1582674350481019415 ,FR ,133,89,Business,11/17/2008,N,N,3Y+,L'ange de Gaïa,03 CS,arts-n-craft,CEMEA ,Paid IM,111,"3,711.34",<10K,0.8,0.67
1629742241797940542 ,ID ,1,0,Consumer,4/26/2014,N,N,1Y-3Y,#,?,?,APAC  ,Organic,?,?,Unknown,?,0
2239018503618988509 ,GB ,2,1,Consumer,4/10/2006,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,1,73.99,<10K,1,0.5
1196299395923974206 ,GB ,4,3,Business,1/1/2015,N,N,3-12M,West coast customs UK,03 CS,auto-parts,EMEA  ,Organic,37,"2,999.72",<10K,0.08,0.75
1930608581853323939 ,GB ,4,4,Consumer,1/4/2003,N,N,3Y+,#,03 CS,houseware,EMEA  ,Organic,4,236.57,<10K,1,1
1396347036663573948 ,AU ,2,2,Consumer,7/16/2007,N,N,3Y+,#,03 CS,?,APAC  ,Organic,2,61.39,<10K,1,1
1915924133110422558 ,US ,2,2,Consumer,5/4/2013,N,N,1Y-3Y,#,04 YS,?,NA    ,Natural Search,2,232.25,<10K,1,1
2283642390231233956 ,US ,1,1,Consumer,3/19/2003,N,N,3Y+,#,05 P2P receiver,?,NA    ,Organic,2,40,<10K,0.5,1
1559062000051191181 ,CA ,3,3,Consumer,6/13/2007,N,N,3Y+,#,03 CS,?,NA    ,Organic,10,81.54,<10K,0.3,1
1436213179175811942 ,CA ,14,11,Consumer,6/24/2003,N,N,3Y+,#,03 CS,?,NA    ,Organic,13,610,<10K,0.85,0.79
2178580451453876889 ,US ,5,5,Consumer,10/11/2004,N,N,3Y+,#,03 CS,?,NA    ,Organic,5,220.55,<10K,1,1
2068262368595844355 ,US ,5,4,Consumer,8/22/2001,N,N,3Y+,#,03 CS,cellphones,NA    ,Organic,4,558.6,<10K,1,0.8
2104630624921932576 ,US ,1,1,Consumer,12/28/2013,N,N,1Y-3Y,#,03 CS,?,NA    ,Natural Search,1,33.76,<10K,1,1
1710940970283610503 ,GB ,1,1,Consumer,11/10/2012,N,N,1Y-3Y,#,03 CS,?,EMEA  ,Organic,1,100.75,<10K,1,1
1760381388380354370 ,AU ,2,2,Consumer,4/15/2009,N,N,3Y+,#,03 CS,fashion,APAC  ,Organic,2,450.68,<10K,1,1
1248306207793675369 ,DE ,1,1,Consumer,5/30/2010,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,2,16.25,<10K,0.5,1
1841691330000091385 ,US ,1,1,Business,5/21/2015,N,N,3-12M,Urban Renewal Garden Design,04 YS,?,NA    ,Natural Search,1,"4,865.00",<10K,1,1
2158472899678152441 ,GB ,8,7,Consumer,4/23/2005,N,N,3Y+,#,03 CS,auto-parts,EMEA  ,Organic,8,916.08,<10K,0.88,0.88
2161364253274983907 ,GB ,20,16,Consumer,3/2/2011,N,N,3Y+,#,03 CS,?,EMEA  ,Natural Search,29,526.79,<10K,0.55,0.8
2139545845404965772 ,US ,1,1,Consumer,1/31/2006,N,N,3Y+,#,03 CS,?,NA    ,Organic,1,41.55,<10K,1,1
1559835126003310272 ,IL ,1,1,Consumer,3/1/2010,N,N,3Y+,#,03 CS,?,CEMEA ,Organic,1,37.38,<10K,1,1
2158887593951579304 ,FR ,1,1,Consumer,2/25/2007,N,N,3Y+,#,03 CS,?,CEMEA ,Organic,1,255.72,<10K,1,1
1190920453814864741 ,US ,3,2,Business,6/14/2013,N,N,1Y-3Y,Blackspot Printing,03 CS,?,NA    ,Organic,3,247.28,<10K,0.67,0.67
1894837466199164836 ,GB ,1,1,Consumer,11/6/2009,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,3,630.25,<10K,0.33,1
1522713738703361096 ,GB ,14,14,Consumer,11/16/2005,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,26,391.83,<10K,0.54,1
1741500164403008970 ,US ,1,0,Business,7/2/2014,N,N,1Y-3Y,Moorestown Community House,03 CS,non-profit,NA    ,Organic,6,636.72,<10K,0,0
1179503564449291810 ,US ,1,1,Consumer,7/27/2005,N,N,3Y+,#,03 CS,?,NA    ,Organic,11,"1,265.00",<10K,0.09,1
1563673576906311092 ,US ,2,0,Consumer,2/18/2006,N,N,3Y+,#,03 CS,?,NA    ,Organic,3,540,<10K,0,0
2064661531793630752 ,GB ,1,1,Consumer,2/27/2012,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,1,3.77,<10K,1,1
1459023148501803662 ,US ,1,1,Consumer,1/2/2011,N,N,3Y+,#,03 CS,?,NA    ,Natural Search,1,35.02,<10K,1,1
1570506515890799452 ,US ,2,0,Consumer,4/27/2013,N,N,1Y-3Y,#,03 CS,fashion,NA    ,Organic,2,"1,100.00",<10K,0,0
1224854003287182655 ,DE ,1,1,Consumer,8/29/2013,N,N,1Y-3Y,#,04 YS,?,EMEA  ,Organic,1,14.55,<10K,1,1
2061022167608465443 ,US ,1,1,Consumer,6/1/2001,N,N,3Y+,#,03 CS,?,NA    ,Organic,3,891.53,<10K,0.33,1
2305442673506759232 ,GB ,13,8,Consumer,2/19/2009,N,N,3Y+,#,03 CS,computer-hardware,EMEA  ,Organic,8,"3,477.19",<10K,1,0.62
1447305673605810334 ,GB ,39,35,Consumer,10/3/2008,N,N,3Y+,#,03 CS,memorabilia,EMEA  ,Organic,38,317.33,<10K,0.92,0.9
1456267822037968445 ,US ,11,7,Business,6/12/2002,N,N,3Y+,JG Technical Services,03 CS,memorabilia,NA    ,Organic,7,921.45,<10K,1,0.64
1226960719818128290 ,GB ,4,4,Consumer,12/28/2005,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,4,32.07,<10K,1,1
1483623127537730777 ,DE ,1,1,Consumer,1/13/2008,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,6,524.15,<10K,0.17,1
1656438543655956249 ,ZA ,2,1,Business,1/3/2009,N,N,3Y+,#,03 CS,?,CEMEA ,Organic,1,211.09,<10K,1,0.5
2211525136513454630 ,CA ,1,0,Consumer,5/2/2015,N,N,3-12M,#,05 P2P receiver,?,NA    ,Natural Search,2,"2,133.23",<10K,0,0
1786614256352943644 ,US ,3,3,Consumer,3/21/2005,N,N,3Y+,#,03 CS,?,NA    ,Organic,3,78.28,<10K,1,1
1750966921245772828 ,US ,25,14,Business,6/30/2014,N,N,1Y-3Y,Plugged,03 CS,fashion,NA    ,Organic,16,"4,600.84",<10K,0.88,0.56
1951242756665166504 ,US ,3,3,Consumer,9/25/2009,N,N,3Y+,#,03 CS,?,NA    ,Organic,3,166.5,<10K,1,1
1247735422856828217 ,US ,1,1,Consumer,12/2/2007,N,N,3Y+,#,03 CS,baby-products,NA    ,Organic,1,224.05,<10K,1,1
1684890552675402992 ,C2 ,11,2,Business,7/30/2014,N,N,1Y-3Y,#,03 CS,?,APAC  ,Paid IM,3,"1,771.16",<10K,0.67,0.18
1258534909091164418 ,US ,1,1,Business,10/29/2002,N,N,3Y+,David Strassel,03 CS,?,NA    ,Organic,1,3.5,<10K,1,1
1325364188571228302 ,US ,6,6,Consumer,7/15/2001,N,N,3Y+,#,03 CS,music-videos,NA    ,Organic,37,"3,339.87",<10K,0.16,1
1746545452409514840 ,AU ,3,2,Consumer,5/22/2009,N,N,3Y+,#,03 CS,cameras,APAC  ,Organic,2,564.43,<10K,1,0.67
1610635063211427354 ,US ,7,6,Business,2/20/2011,N,N,3Y+,Blaine Harrington,03 CS,arts-n-craft,NA    ,Organic,12,"3,320.30",<10K,0.5,0.86
1728485765003776172 ,GB ,1,0,Consumer,6/7/2009,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,?,?,Unknown,?,0
1362434092423647855 ,US ,1,1,Consumer,4/11/2011,N,N,3Y+,#,03 CS,?,NA    ,Natural Search,1,116,<10K,1,1
1184500883232201039 ,GB ,9,6,Consumer,12/26/2010,N,N,3Y+,#,03 CS,fashion,EMEA  ,Organic,7,217.1,<10K,0.86,0.67
1526127313815319630 ,US ,35,0,Consumer,2/21/2015,N,N,3-12M,#,?,?,NA    ,Organic,?,?,Unknown,?,0
1844517141032924882 ,GB ,4,4,Consumer,10/31/2007,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,4,260.42,<10K,1,1
2068857514431482922 ,US ,2,2,Consumer,11/15/2002,N,N,3Y+,#,03 CS,auto-parts,NA    ,Organic,2,62.88,<10K,1,1
1666413846678394489 ,US ,1,1,Consumer,7/31/2013,N,N,1Y-3Y,#,03 CS,?,NA    ,Organic,21,"1,766.16",<10K,0.05,1
1795752694356851674 ,US ,4,2,Consumer,7/1/2007,N,N,3Y+,#,03 CS,cellphones,NA    ,Organic,3,780.15,<10K,0.67,0.5
1429866756178131096 ,US ,353,327,Business,5/22/2007,N,N,3Y+,#,03 CS,auto-parts,NA    ,Organic,352,"8,433.23",<10K,0.93,0.93
1621097856937229597 ,US ,1,1,Consumer,1/3/2003,N,N,3Y+,#,03 CS,?,NA    ,Organic,8,565,<10K,0.12,1
1338230563720670571 ,US ,1,1,Consumer,2/10/2014,N,N,1Y-3Y,#,05 P2P receiver,?,NA    ,Organic,1,50.98,<10K,1,1
1471098347320345169 ,US ,7,4,Business,11/23/2003,N,N,3Y+,#,03 CS,sports-equip,NA    ,Organic,5,"2,210.00",<10K,0.8,0.57
2126879495313073191 ,DE ,1,1,Consumer,4/29/2010,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,5,196.41,<10K,0.2,1
1995753838358114068 ,US ,3,3,Consumer,3/15/2004,N,N,3Y+,#,03 CS,?,NA    ,Organic,25,"2,415.01",<10K,0.12,1
1199740740794960439 ,GB ,5,5,Consumer,2/5/2009,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,5,45.3,<10K,1,1
2242334693432916522 ,AU ,1,1,Consumer,1/24/2005,N,N,3Y+,#,04 YS,?,APAC  ,Organic,2,65.72,<10K,0.5,1
1890227272595357961 ,US ,15,8,Business,3/26/2014,N,N,1Y-3Y,Swanberry Farm,03 CS,food-n-drink,NA    ,Organic,19,"5,209.00",<10K,0.42,0.53
1746294252683332911 ,AU ,364,323,Business,10/4/2003,N,N,3Y+,#,03 CS,music-videos,APAC  ,Organic,346,"16,243.36",10K-200K,0.93,0.89
2093991468219535488 ,CL ,42,37,Consumer,2/19/2009,N,N,3Y+,#,03 CS,nutritional-supp,LATAM ,Organic,40,"1,581.08",<10K,0.92,0.88
1279718960442168442 ,US ,175,158,Consumer,1/11/2009,N,N,3Y+,#,03 CS,fashion,NA    ,Organic,176,"8,518.65",<10K,0.9,0.9
2024431577182823763 ,US ,4,4,Consumer,10/3/2005,N,N,3Y+,#,03 CS,auto-parts,NA    ,Organic,4,"6,940.02",<10K,1,1
2059899904510642844 ,DE ,1,1,Consumer,3/8/2009,N,N,3Y+,#,03 CS,?,EMEA  ,Paid IM,1,12.5,<10K,1,1
2177956077930885540 ,US ,4,4,Consumer,3/11/2013,N,N,1Y-3Y,#,03 CS,?,NA    ,Natural Search,22,404.26,<10K,0.18,1
1171271529319783375 ,US ,3,3,Consumer,3/14/2010,N,N,3Y+,#,03 CS,auto-parts,NA    ,Organic,4,975,<10K,0.75,1
2258661179145049879 ,US ,94,86,Consumer,2/26/2002,N,N,3Y+,#,03 CS,music-videos,NA    ,Organic,95,"5,663.02",<10K,0.91,0.91
1651676992792586559 ,FI ,51,30,Business,6/4/2013,N,N,1Y-3Y,IT-Savo,03 CS,?,CEMEA ,Organic,75,"3,765.48",<10K,0.4,0.59
1567632651311671329 ,US ,1,1,Consumer,9/14/2003,N,N,3Y+,#,03 CS,?,NA    ,Organic,14,154.09,<10K,0.07,1
2217024828587171977 ,DE ,8,4,Consumer,3/16/2010,N,N,3Y+,#,03 CS,auto-parts,EMEA  ,Organic,6,634.56,<10K,0.67,0.5
1418899244999758499 ,RU ,1,0,Consumer,6/2/2013,N,N,1Y-3Y,#,?,?,CEMEA ,Organic,?,?,Unknown,?,0
2299561889282192000 ,GB ,5,5,Business,6/14/2008,N,N,3Y+,SO Oakley Ltd,03 CS,cellphones,EMEA  ,Organic,5,669.55,<10K,1,1
1480444764998341323 ,GB ,6,5,Consumer,12/22/2010,N,N,3Y+,#,04 YS,books,EMEA  ,Organic,5,408.96,<10K,1,0.83
1999844978257515737 ,US ,110,100,Business,11/17/2008,N,N,3Y+,#,03 CS,arts-n-craft,NA    ,Organic,105,"3,431.50",<10K,0.95,0.91
2007596101761701893 ,US ,6,6,Consumer,8/23/2005,N,N,3Y+,#,03 CS,?,NA    ,Organic,7,81.47,<10K,0.86,1
2122594932466602175 ,CA ,5,5,Consumer,2/4/2014,N,N,1Y-3Y,#,03 CS,?,NA    ,Natural Search,16,200,<10K,0.31,1
2176082303041571902 ,US ,188,35,Business,5/13/2014,N,N,1Y-3Y,GNYCRE,03 CS,?,NA    ,Organic,35,700,<10K,1,0.19
1613392895466135107 ,US ,1,1,Consumer,9/13/2014,N,N,3-12M,#,03 CS,?,NA    ,Natural Search,1,1,<10K,1,1
2061405185662978875 ,IE ,215,26,Business,5/2/2012,N,N,3Y+,Skerries sea tours limited,03 CS,sports-equip,EMEA  ,Natural Search,25,"3,500.08",<10K,1.04,0.12
1774426374059643299 ,SE ,1,1,Consumer,5/23/2014,N,N,1Y-3Y,#,?,?,CEMEA ,Organic,1,50,<10K,1,1
2184550961517262061 ,US ,3,1,Consumer,12/19/2013,N,N,1Y-3Y,#,04 YS,?,NA    ,Organic,4,220.82,<10K,0.25,0.33
1604742595802945155 ,US ,42,32,Business,10/7/2001,N,N,3Y+,Under My Wing,03 CS,pet-supplies,NA    ,Organic,70,"7,606.00",<10K,0.46,0.76
1188343967592195775 ,US ,48,40,Business,5/19/2005,N,N,3Y+,BND,03 CS,?,NA    ,Paid IM,44,"1,257.66",<10K,0.91,0.83
1801823437334291690 ,DE ,1,1,Consumer,7/4/2004,N,N,3Y+,#,03 CS,?,EMEA  ,Organic,1,38.22,<10K,1,1
1923063272032347103 ,US ,1,1,Consumer,9/26/2000,N,N,3Y+,#,03 CS,?,NA    ,Organic,2,66.5,<10K,0.5,1
1176320078256400353 ,US ,1,1,Consumer,6/15/2008,N,N,3Y+,#,03 CS,?,NA    ,Organic,1,79.55,<10K,1,1
1293466749873016618 ,US ,1,0,Consumer,4/14/2015,N,N,3-12M,#,?,?,NA    ,Paid IM,?,?,Unknown,?,0
